rows,symbols,precision,true_events,fake_events,median_future_drop_5m,median_future_drop_15m,median_future_drop_30m,median_adverse_5m,p80_adverse_5m,post_pump_share,downtrend_share,other_share,period,cutoff_sec,quantile,threshold,mode,auc,train_rows,validation_rows,train_pos_rate,validation_pos_rate,features,score_metric
1580,192,100.0,1580,0,1.588,3.586,6.177,0.643,1.39,35.0,2.975,31.203,validation,59,0.7,0.9999285126795159,closed_1m,0.9891002126811371,8569,5752,0.5481386392811296,0.5104311543810849,65,10.002026418604736
1078,179,100.0,1078,0,1.495,3.542,6.229,0.657,1.403,33.952,2.597,30.241,validation,20,0.8,0.9999494594948708,closed_1m,0.9895124154307035,8569,5752,0.5481386392811296,0.5104311543810849,65,9.804694982629067
1087,183,100.0,1087,0,1.416,3.381,6.247,0.626,1.383,34.867,3.22,28.335,validation,40,0.8,0.9999456951048158,closed_1m,0.9892412421429899,8569,5752,0.5481386392811296,0.5104311543810849,65,9.791128213707943
1037,181,100.0,1037,0,1.335,3.174,6.239,0.619,1.347,34.041,3.279,29.026,validation,59,0.8,0.9999475494304533,closed_1m,0.9891002126811371,8569,5752,0.5481386392811296,0.5104311543810849,65,9.745645531862918
1026,178,100.0,1026,0,1.421,3.218,6.215,0.634,1.391,34.503,3.119,29.142,validation,10,0.8,0.9999468215753635,closed_1m,0.9894991107644909,8569,5752,0.5481386392811296,0.5104311543810849,65,9.742078604964279
1014,177,100.0,1014,0,1.295,3.163,6.19,0.584,1.339,33.826,3.057,27.318,validation,30,0.8,0.9999444472366784,closed_1m,0.9893011131409462,8569,5752,0.5481386392811296,0.5104311543810849,65,9.733761945737943
1026,179,100.0,1026,0,1.266,3.05,6.226,0.601,1.342,35.478,3.119,25.926,validation,50,0.8,0.9999399075556947,closed_1m,0.989378280204979,8569,5752,0.5481386392811296,0.5104311543810849,65,9.725838604964279
785,165,100.0,785,0,1.338,3.154,6.242,0.6,1.337,36.051,3.185,26.369,validation,20,0.85,0.9999559568298543,closed_1m,0.9895124154307035,8569,5752,0.5481386392811296,0.5104311543810849,65,9.604998396214603
756,166,100.0,756,0,1.285,3.155,6.232,0.611,1.337,38.757,3.571,25.265,validation,40,0.85,0.9999542678661205,closed_1m,0.9892412421429899,8569,5752,0.5481386392811296,0.5104311543810849,65,9.586321626718725
763,166,100.0,763,0,1.241,3.056,6.264,0.574,1.324,35.649,3.539,26.212,validation,59,0.85,0.9999572929306759,closed_1m,0.9891002126811371,8569,5752,0.5481386392811296,0.5104311543810849,65,9.580083894583261
